"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDK25","OUT013",2762.51165502103
"FDW28","OUT049",3197.69348008531
"FDD47","OUT017",2863.30956761015
"FDK16","OUT019",-404.122096632861
"FDW37","OUT046",1476.21393840948
"FDA48","OUT035",3635.22228609965
"FDA14","OUT017",2467.58924243404
"FDV15","OUT013",1660.97492480361
"FDN22","OUT049",4096.07088434657
"NCD55","OUT045",635.177968051781
"FDY43","OUT013",2715.93925605573
"NCU05","OUT017",1401.80858159286
"FDF10","OUT035",2554.27133095229
"FDR39","OUT018",2641.09060233535
"FDG40","OUT013",652.203509106539
"FDZ28","OUT019",145.888278873171
"FDE02","OUT045",1445.69002883152
"FDU60","OUT049",2828.56632331384
"FDM21","OUT013",4076.39792502145
"FDV52","OUT019",-38.6991480881068
"NCW06","OUT013",3059.55494374809
"FDX36","OUT035",3738.16697508464
"FDT35","OUT027",4186.6292850026
"NCL19","OUT010",383.541210522507
"NCD31","OUT046",2630.11872869602
"FDE53","OUT019",-164.151310699682
"FDW58","OUT019",-191.05267648162
"DRF48","OUT046",2945.84072978855
"FDW57","OUT035",2983.53028477197
"DRH13","OUT017",1804.08188988284
"FDT33","OUT013",2761.14637389693
"DRK47","OUT027",5006.5020159606
"FDY22","OUT010",408.655071963009
"FDC35","OUT019",1374.24064612456
"FDO03","OUT013",3688.01115613552
"FDF24","OUT045",1322.20401553198
"FDF56","OUT018",2633.33374163527
"FDD28","OUT013",978.760023862974
"FDG53","OUT027",3751.21385112146
"FDO27","OUT019",-338.517530623682
"NCF54","OUT018",2441.37328191894
"FDC20","OUT027",2370.93223580945
"FDU10","OUT046",732.206325917367
"DRA24","OUT018",2366.40625433916
"FDA02","OUT010",479.339403151746
"FDG10","OUT017",1085.48795414712
"FDW39","OUT010",970.862073509203
"FDP04","OUT019",-847.193187494701
"NCM55","OUT013",2957.68152898091
"FDG47","OUT045",4041.73803148805
"NCU41","OUT017",3127.62537050669
"NCK31","OUT017",950.966311789283
"FDZ46","OUT045",1679.99547790471
"FDU13","OUT027",3827.31597474655
"NCF19","OUT045",749.876715828588
"NCJ43","OUT013",2756.70101824724
"NCJ05","OUT045",2373.71118499123
"FDS04","OUT027",3728.65555925642
"FDX28","OUT010",-315.383187491215
"FDB41","OUT027",2252.15896746301
"FDG53","OUT046",2302.01726386755
"FDL15","OUT010",543.04245080077
"FDQ08","OUT049",1139.37780777755
"DRN36","OUT013",1584.58813447129
"FDI46","OUT013",4017.3551112334
"FDG16","OUT027",4841.73169793546
"FDV32","OUT013",1039.33683865638
"FDF44","OUT010",211.210568849733
"FDK04","OUT018",652.303321917095
"NCA41","OUT013",3085.12815724097
"FDD51","OUT017",852.287062490967
"NCZ53","OUT045",2917.59617683344
"FDP01","OUT027",3921.14343887576
"FDY25","OUT049",3004.53717039995
"FDB17","OUT018",2607.26780171416
"NCV54","OUT018",1608.53549235043
"FDJ32","OUT017",1131.21675709715
"FDA37","OUT049",2116.03306774989
"FDG35","OUT035",2940.23235055455
"NCM05","OUT018",3878.96635741365
"FDG45","OUT046",3358.94050305993
"FDH28","OUT013",748.092653638012
"NCE18","OUT049",4005.47645962355
"FDH38","OUT045",1804.95644533941
"FDR56","OUT013",3219.38794117015
"FDH17","OUT027",3059.39046366196
"FDD39","OUT049",3553.0786039065
"FDB41","OUT049",920.84760194519
"NCR53","OUT046",3510.96496690281
"FDX46","OUT017",1098.66571761028
"FDV28","OUT049",753.228843920499
"FDA08","OUT018",2426.39083152079
"FDH45","OUT017",866.62694884443
"NCS38","OUT010",-134.999588684541
"FDD40","OUT010",1206.48119377841
"DRM59","OUT035",2586.2291781756
"NCJ43","OUT018",2491.7003693497
"NCN29","OUT013",852.905399064839
"NCC19","OUT045",2932.56671534212
"FDR56","OUT035",3308.47986408078
"FDZ43","OUT049",3968.9899003847
"FDJ32","OUT010",-899.139952687981
"DRH03","OUT017",1585.55628672537
"NCZ54","OUT035",2740.24924479432
"FDE26","OUT017",2453.11759322536
"FDS03","OUT045",958.466180155849
"DRZ24","OUT019",-24.3769940278623
"FDO48","OUT027",4993.24190427332
"FDW39","OUT049",2928.36455058397
"NCK05","OUT049",1062.39089548353
"NCK30","OUT017",4092.00239549685
"FDT27","OUT018",3481.97492912371
"FDS08","OUT019",917.234066360093
"NCJ19","OUT049",967.200115682969
"FDC58","OUT045",687.28752337166
"DRE37","OUT013",3006.4876194953
"FDW02","OUT035",2172.87136346019
"FDJ02","OUT010",532.211035875623
"FDX09","OUT045",2760.73453303794
"FDT31","OUT010",1083.38731102747
"FDI24","OUT049",2938.92795905975
"FDY09","OUT045",2754.1587186848
"FDV28","OUT045",585.000252104546
"DRM47","OUT049",3137.84294461025
"FDT52","OUT019",2035.95423634007
"FDI48","OUT018",656.855513824769
"FDY55","OUT017",4145.62013954777
"FDU48","OUT013",2104.40226924611
"FDN25","OUT045",887.819358708978
"FDP20","OUT049",2104.01430236203
"FDJ15","OUT013",3042.64019230595
"FDD04","OUT018",1990.90037396952
"FDY58","OUT045",3576.48621150611
"FDR37","OUT018",2687.13308735271
"FDF44","OUT013",2117.70087678503
"FDD32","OUT045",1329.45668046456
"FDR57","OUT017",2642.31497497843
"DRG39","OUT027",2337.64714397529
"FDX15","OUT017",2633.77908953198
"DRN37","OUT045",2563.80102287708
"FDW40","OUT027",3777.28670432371
"FDB32","OUT049",1609.17271445705
"FDM40","OUT018",2026.23383331306
"FDE39","OUT027",3375.87080058855
"DRH49","OUT017",1429.23701744998
"FDT46","OUT049",944.566284394907
"NCF06","OUT035",4169.47255808623
"FDP07","OUT017",3212.14360039861
"FDC04","OUT013",3832.91021434787
"FDZ32","OUT017",1811.00758796704
"FDD50","OUT045",2626.600256456
"FDU56","OUT017",3054.07393319974
"FDV34","OUT017",1366.9201368258
"NCY41","OUT013",650.119673831776
"NCK18","OUT046",2644.88221891602
"DRH25","OUT049",944.727585974628
"FDT57","OUT046",3778.72988387657
"FDV56","OUT018",1489.51009684279
"FDV12","OUT045",1543.09208231134
"FDN52","OUT017",1577.04684217107
"FDX38","OUT035",1010.59888995494
"FDE47","OUT018",1681.32306131873
"NCO07","OUT013",3366.97306629786
"FDV09","OUT027",3888.20782719511
"FDZ23","OUT019",1085.24164661571
"DRH51","OUT018",1129.7175976387
"NCY54","OUT045",2629.28591941334
"DRG49","OUT013",3889.04062933743
"NCC19","OUT049",3116.20290638072
"NCV53","OUT045",3719.96986452427
"FDZ47","OUT019",-244.714694067073
"NCO26","OUT018",1511.69122204936
"NCP02","OUT045",896.22572395949
"NCW30","OUT018",3768.74827396817
"NCN55","OUT046",3789.29690441776
"FDB20","OUT010",-657.215209966067
"DRL11","OUT013",2540.48717685427
"DRD60","OUT045",2818.8670773085
"FDW14","OUT010",-428.570771046566
"FDL27","OUT010",-849.654425469566
"FDU09","OUT018",678.991900099713
"DRH36","OUT027",2679.22428638816
"FDP34","OUT027",3954.42238270418
"FDE04","OUT017",2990.52609495483
"FDZ57","OUT027",3563.91728851146
"FDF02","OUT010",-256.884522431119
"FDG28","OUT045",3849.96101995942
"NCI31","OUT046",577.488890785562
"FDT43","OUT013",891.587958146502
"FDU20","OUT046",1969.08864868296
"FDD53","OUT013",769.831003841732
"FDW15","OUT045",2382.59055515284
"NCT53","OUT045",2492.85176515819
"NCG55","OUT027",3257.05452441774
"FDD48","OUT035",1984.52236477851
"FDG47","OUT049",4254.87695574957
"FDI21","OUT017",1154.1495153919
"FDT27","OUT017",3852.79855858798
"DRO35","OUT013",1884.12647758267
"FDD33","OUT017",3787.78303903708
"FDC04","OUT035",3988.00961608697
"FDY34","OUT013",2719.57922087895
"DRJ49","OUT049",2107.70276808314
"FDE05","OUT049",2475.17809062376
"FDU31","OUT017",3622.1675318694
"NCN19","OUT027",4438.74176622298
"FDK56","OUT027",4393.52660589741
"FDK58","OUT017",1813.03221364749
"NCJ42","OUT035",1764.19285449588
"FDZ34","OUT027",4494.11470328164
"FDA52","OUT018",2557.64684857529
"NCR29","OUT013",920.7744796234
"FDT48","OUT035",3297.68988920728
"DRJ51","OUT019",1698.36110895336
"NCS54","OUT046",2826.46117248727
"FDV01","OUT035",2664.07185224581
"DRG51","OUT027",4069.49628030821
"NCG42","OUT013",2083.11060658616
"FDA51","OUT049",1957.48837530522
"FDV19","OUT010",700.856029644158
"NCT18","OUT045",2815.01427227534
"NCS41","OUT045",2855.68004867768
"FDO03","OUT046",3658.56011068466
"FDL12","OUT010",-900.044433175675
"FDY37","OUT010",455.320546488383
"FDI58","OUT049",1634.1824771162
"FDT28","OUT018",2136.56207763882
"NCC42","OUT010",307.898426474585
"FDO01","OUT017",2192.38003472343
"FDJ02","OUT013",2445.38556322814
"FDQ04","OUT018",443.026647869954
"DRL47","OUT013",1999.13842706397
"FDZ32","OUT035",1900.99506882706
"FDC35","OUT035",3415.00682358382
"FDX14","OUT045",1156.29277096981
"FDZ35","OUT013",1756.82996924396
"FDL14","OUT013",2576.8419853367
"FDO04","OUT049",1008.06377314946
"DRK11","OUT017",2513.57523575118
"FDB44","OUT018",3066.19844418463
"FDZ50","OUT049",3084.50304489948
"FDI12","OUT027",2933.94201885748
"FDU43","OUT017",3883.36994241484
"FDD58","OUT010",-335.898705084241
"FDB27","OUT017",3204.77599801852
"FDB04","OUT018",1179.08405774404
"NCO17","OUT013",1896.32083512019
"FDL12","OUT017",1078.78345266104
"DRJ13","OUT049",2661.73991683632
"FDD57","OUT045",1502.23669709994
"FDW19","OUT035",1972.1855831963
"DRD27","OUT018",1322.19106613124
"FDH27","OUT027",3786.26697427051
"NCW30","OUT027",5501.02422039703
"FDR40","OUT018",1101.09036096226
"FDG05","OUT013",2590.49840382359
"NCY41","OUT019",-1306.08275750492
"FDI38","OUT018",3056.21927103848
"FDR20","OUT046",771.527872622834
"FDE09","OUT017",1862.51631724665
"FDN50","OUT019",-313.156850030898
"DRF27","OUT045",2372.90982000612
"DRF51","OUT013",654.797153209236
"NCO02","OUT019",-840.001254744826
"FDB51","OUT027",2457.54016567501
"FDJ50","OUT013",921.666000038362
"FDN52","OUT013",1456.83232031242
"FDX14","OUT013",1304.40396190764
"FDT27","OUT019",1867.01938733341
"FDV10","OUT013",789.201047040903
"FDU33","OUT046",793.538728525117
"FDU58","OUT046",2998.8762194803
"NCP42","OUT027",4530.8179979886
"FDL51","OUT027",4866.23468180807
"DRH15","OUT027",2199.98104998357
"FDU16","OUT017",1533.97236450968
"FDW15","OUT017",2556.85677825205
"FDQ44","OUT045",1867.19980415051
"NCI06","OUT027",4305.58182796853
"DRK23","OUT019",2062.8699446824
"FDC28","OUT035",1899.65383329936
"NCY17","OUT019",-1211.46446813127
"NCV05","OUT018",2182.76591177546
"FDM34","OUT019",184.949601257846
"DRD60","OUT027",4354.54084573143
"FDT38","OUT046",1403.16547761907
"FDQ57","OUT018",2067.90829541926
"FDE59","OUT027",2099.78769842308
"NCM43","OUT046",2610.12715082587
"DRI51","OUT049",2817.89548706745
"NCG30","OUT017",2032.96813891758
"NCK54","OUT035",1962.47595358435
"FDQ16","OUT019",-152.07988974088
"FDI36","OUT013",3212.39089318845
"FDX16","OUT027",3843.7399390521
"FDA34","OUT046",2798.22606612153
"FDJ48","OUT018",3644.04480574008
"FDU47","OUT035",2424.63568796839
"FDS39","OUT046",2310.32874459642
"FDD11","OUT046",3982.88922768322
"FDM16","OUT027",2725.37008867808
"FDU56","OUT018",2648.11179621246
"FDQ32","OUT017",2087.2899998686
"DRK35","OUT013",705.601026744062
"FDA58","OUT049",3791.19202612087
"DRG48","OUT019",398.299630502388
"FDT59","OUT010",1769.52697483579
"FDQ31","OUT019",-414.293561085041
"FDS51","OUT018",760.411396191623
"FDW32","OUT027",2896.44775430518
"FDI15","OUT027",5605.86307157622
"NCV30","OUT017",1065.36418832955
"DRG25","OUT049",3078.61805282315
"FDT02","OUT013",656.410599438689
"FDO33","OUT027",3270.27451295956
"FDP38","OUT035",1010.64035010437
"FDZ45","OUT035",3294.05600098685
"NCA54","OUT027",4303.63191523644
"FDU33","OUT017",901.858809691616
"FDN58","OUT017",3843.81271844796
"FDI05","OUT045",1213.92285635502
"FDM57","OUT019",-504.29914896255
"NCS42","OUT027",2882.55449308563
"FDB57","OUT045",3479.86863568066
"FDC03","OUT045",3087.4840970319
"FDZ58","OUT013",1946.36801957912
"NCK29","OUT045",1845.58082755225
"NCR53","OUT045",3450.37512284366
"FDE26","OUT027",3796.36534706663
"FDU52","OUT049",2577.2277984046
"FDE41","OUT027",2868.18830913939
"FDU38","OUT018",2749.26987642092
"FDA52","OUT017",2947.83552802322
"FDW46","OUT046",1101.05636750234
"DRI59","OUT035",3691.17093891972
"FDT38","OUT035",1531.35302060227
"FDL33","OUT018",2837.97791568968
"FDQ01","OUT027",5451.8646723909
"FDJ08","OUT046",3037.89453411459
"FDQ47","OUT049",763.009340998698
"NCZ18","OUT013",3952.27132125817
"FDE29","OUT017",1072.2308048512
"FDF10","OUT027",3842.62935190701
"FDC48","OUT049",1481.28675780675
"FDY58","OUT013",3661.65391217027
"NCX30","OUT010",1976.77416151376
"FDV11","OUT013",2892.89983367731
"FDT46","OUT046",843.301917887547
"DRD01","OUT019",-958.884445411725
"FDQ11","OUT013",4091.37903462669
"NCM41","OUT017",1581.83380711174
"NCC55","OUT013",664.501277734059
"FDG45","OUT027",4827.33320396431
"NCQ54","OUT049",2763.8958249333
"FDM34","OUT045",1977.08219975493
"FDD17","OUT019",1857.40561803574
"FDN38","OUT027",5414.71184185674
"FDB53","OUT018",2108.40245849059
"NCL06","OUT035",4252.75807165162
"NCV18","OUT019",-595.668749142401
"FDX25","OUT013",2934.79118072041
"FDB39","OUT046",923.743326167689
"FDC33","OUT049",3274.89418919931
"NCO14","OUT018",471.619040190414
"FDA58","OUT027",5192.47523755842
"NCQ02","OUT017",3065.04473822349
"NCR53","OUT017",3653.78418252944
"FDN52","OUT046",1468.28108475633
"FDG26","OUT046",4044.09024998834
"FDE23","OUT027",2275.83115194448
"DRI37","OUT013",964.497983670842
"DRH37","OUT018",2366.50423305586
"FDO01","OUT035",2203.57077945947
"FDK45","OUT049",1928.16664795288
"FDP23","OUT049",3535.31321003556
"FDM33","OUT035",3624.95565889062
"FDD36","OUT017",2024.61276548474
"FDL56","OUT017",1490.19823689371
"FDT27","OUT010",1853.92714876993
"FDG52","OUT017",863.787068858228
"NCL42","OUT035",3966.78094309025
"DRJ24","OUT046",2936.99232788647
"FDV38","OUT046",852.130243615312
"FDT35","OUT045",2675.25996443521
"FDY51","OUT045",3401.94521870229
"FDC37","OUT017",1809.29524584544
"NCP43","OUT013",2904.92994219185
"FDO33","OUT045",1722.99748441155
"FDW04","OUT018",1839.76352831324
"NCC31","OUT046",2471.67823554053
"FDK22","OUT049",3535.11415552339
"FDJ50","OUT017",1017.51197285283
"FDV13","OUT017",1598.23466284728
"DRL60","OUT017",2535.78077817504
"FDW03","OUT017",1799.81716441454
"FDY27","OUT035",2973.40442007496
"FDB39","OUT027",2360.46110486915
"FDU59","OUT045",2508.47820601766
"FDZ57","OUT049",2197.19169791515
"FDO21","OUT049",3717.69544717294
"FDS43","OUT018",2726.86608818548
"FDU28","OUT010",1117.42084632064
"FDC51","OUT010",83.4342714444418
"FDW16","OUT010",-374.621841876879
"FDP32","OUT010",52.2053594591673
"FDB60","OUT019",1221.97012654728
"NCQ30","OUT046",1887.19021751858
"FDD26","OUT049",3082.82587060145
"FDI44","OUT045",1201.6232030462
"DRH23","OUT046",881.408734485667
"FDO44","OUT046",1761.42087787533
"FDG04","OUT046",3004.06066774149
"FDM32","OUT027",2929.96653509372
"FDM09","OUT013",2785.26716955936
"FDZ47","OUT013",1645.56264034803
"FDM40","OUT027",3748.10272623799
"FDY48","OUT017",1751.46108192374
"NCM30","OUT045",618.82764383698
"FDX36","OUT010",1675.228118803
"DRF03","OUT017",756.21501741992
"FDN51","OUT049",4239.61020386515
"FDM57","OUT049",1527.12437701587
"FDB35","OUT049",1663.8460087644
"FDY13","OUT027",2753.25203925682
"FDA37","OUT017",2138.3569062403
"NCX53","OUT017",2372.122227941
"FDD59","OUT018",1102.43901759269
"FDX10","OUT019",-1229.76055348602
"FDC03","OUT018",2872.58057701081
"FDW43","OUT035",3761.65980975166
"FDW10","OUT046",2798.68688601796
"FDY14","OUT027",5595.25650760328
"FDV43","OUT045",694.515127233087
"FDO40","OUT013",2459.88261380439
"FDP46","OUT027",2930.69572327232
"NCE43","OUT019",763.267890447932
"FDD05","OUT035",2053.59964716505
"FDJ60","OUT010",771.38186484248
"DRE27","OUT018",1247.09026902786
"FDO11","OUT035",4140.93238425316
"DRG11","OUT027",3135.1967482744
"FDK33","OUT010",1501.6026162244
"DRM23","OUT045",2622.71906603144
"FDJ02","OUT027",3857.74781048963
"NCZ05","OUT045",1582.68496091453
"NCL30","OUT013",2004.32034043198
"FDZ19","OUT018",2487.59416160027
"FDM45","OUT049",2055.64693996553
"FDO36","OUT046",2837.91703007751
"NCK31","OUT045",767.240736500216
"DRJ37","OUT045",2386.19986944819
"FDP24","OUT018",1615.96075700139
"FDF46","OUT013",1853.229959267
"FDX46","OUT019",-897.04433235322
"NCL18","OUT045",2956.41222725096
"FDJ26","OUT013",3441.29989344182
"FDJ07","OUT045",1770.99137566389
"FDY15","OUT013",2539.30076171774
"DRG01","OUT045",1163.06726996873
"FDF58","OUT045",996.28240561216
"FDZ14","OUT019",71.0063677593657
"FDP31","OUT049",1152.13185143446
"FDH45","OUT013",795.81329277676
"FDA09","OUT010",945.957198429722
"FDW31","OUT035",3351.68869612407
"FDA57","OUT046",708.04498849632
"NCE55","OUT035",2923.62626718205
"FDC17","OUT019",1486.96502215331
"FDC59","OUT013",1112.29926732009
"FDA22","OUT013",2707.50002457936
"FDK52","OUT035",3693.89631005064
"NCM26","OUT046",2429.11188857323
"NCT53","OUT035",2758.36832696339
"FDW45","OUT018",2128.20110570368
"NCI18","OUT035",3644.88698221611
"FDE38","OUT018",2344.9771003153
"FDF08","OUT019",-405.550735037576
"FDY58","OUT010",1725.31552468308
"FDF58","OUT019",-851.504898779556
"FDX39","OUT017",3482.20046255806
"FDB44","OUT049",3438.78487046069
"FDF28","OUT013",2079.79252629666
"FDE39","OUT013",1900.88200814592
"FDT37","OUT018",3725.40453331122
"FDZ45","OUT017",3269.54825560062
"FDO40","OUT035",2581.00178044094
"FDM57","OUT027",2893.86044569191
"DRG36","OUT017",2828.36630651678
"FDY36","OUT010",-694.309240473468
"DRL60","OUT027",3880.39082162667
"FDS25","OUT019",-125.91561392444
"DRF49","OUT027",3212.88769316418
"FDP16","OUT045",3807.15082332987
"FDS60","OUT049",2981.09117434778
"FDU15","OUT027",2176.52653273636
"FDK43","OUT046",2024.47356896234
"FDN25","OUT046",1000.63052871397
"FDE53","OUT049",1796.50547723142
"FDB22","OUT013",2520.31355548385
"FDE39","OUT017",2008.86252991635
"FDX35","OUT035",3738.57377789345
"NCG54","OUT049",2787.81605604084
"FDH27","OUT035",2490.41060318049
"NCK42","OUT013",3418.6736506483
"FDS25","OUT049",1855.52181330019
"FDI10","OUT018",2518.66081083266
"FDU35","OUT035",1747.53027761289
"FDI04","OUT017",3310.68366550453
"DRK23","OUT035",4090.2875701354
"FDB53","OUT019",464.649851552898
"FDY02","OUT049",4257.59606802162
"FDM60","OUT035",901.675047662969
"NCJ31","OUT010",1789.26022975058
"DRP35","OUT017",2076.48040324319
"NCQ30","OUT018",1645.98723437398
"DRL11","OUT010",616.442697830658
"FDU01","OUT013",3017.21553312149
"FDR39","OUT035",3010.59168871453
"FDO08","OUT046",2705.06596035803
"FDC02","OUT045",4029.89050542136
"NCZ29","OUT035",2138.12409548383
"FDF29","OUT010",213.581064607353
"FDZ23","OUT017",3124.26612415618
"NCU53","OUT018",2314.1098164907
"NCW30","OUT013",4051.86295014074
"NCM26","OUT027",3904.03266891811
"FDV50","OUT027",3389.67867069943
"FDW15","OUT049",2507.15257609812
"FDI35","OUT027",4373.70641529403
"FDO11","OUT017",4075.03897021799
"FDN48","OUT046",1508.0500310031
"NCA17","OUT049",2475.33186430581
"NCN54","OUT013",1303.00106368216
"FDP22","OUT013",899.244491448506
"NCB54","OUT035",2122.53548488667
"FDD08","OUT045",613.796592489574
"DRM48","OUT010",-1312.56313016014
"FDG41","OUT027",3255.71734763229
"FDE44","OUT027",2248.7839420679
"FDE26","OUT035",2468.86406093272
"NCS38","OUT013",1805.07893658788
"NCJ54","OUT018",3343.72510427648
"FDI40","OUT019",-282.676054082599
"FDN45","OUT018",3254.22356781194
"FDU43","OUT046",3821.90240127787
"FDI04","OUT010",1263.86379568289
"NCC07","OUT018",1379.37079047203
"NCC07","OUT019",-248.18669372389
"NCD18","OUT045",3560.45168159492
"FDU55","OUT035",4228.22626881544
"FDX59","OUT035",792.453257018606
"FDR52","OUT049",3178.59109210486
"NCP17","OUT013",1019.70437815534
"FDQ32","OUT045",1914.54156113225
"NCT17","OUT049",3073.8987140083
"FDO10","OUT049",1100.21657157443
"FDE32","OUT049",725.946775091853
"FDN44","OUT045",2488.17555708968
"FDH02","OUT035",1638.53671356229
"FDK60","OUT013",1660.07355713843
"FDS24","OUT019",-466.178966157361
"FDL03","OUT010",1277.3271325296
"FDB46","OUT027",4859.01116226372
"FDO48","OUT049",3673.44210222293
"FDZ39","OUT049",1798.38977588164
"FDT02","OUT027",2102.03425363943
"FDC50","OUT013",1550.91074822892
"FDP39","OUT035",1006.99085891212
"DRG15","OUT018",667.784742330819
"FDP10","OUT018",1373.98619114165
"FDF53","OUT027",4373.71039729663
"FDN34","OUT045",2706.08526209276
"FDK02","OUT045",1847.49295873275
"FDC23","OUT045",2755.10272804594
"FDJ10","OUT019",355.563640119274
"FDE53","OUT035",1874.7753722436
"FDR25","OUT035",4367.84533586101
"FDW50","OUT046",2658.46870030071
"FDS09","OUT049",996.016404105442
"FDW49","OUT010",907.60215660873
"FDU51","OUT046",2874.67035939007
"FDF28","OUT018",1773.54899817706
"NCY30","OUT018",2560.81399557504
"FDD44","OUT045",4052.59275120359
"FDX09","OUT017",2935.01078329843
"NCF30","OUT013",1985.04255018597
"FDZ50","OUT019",1093.89953258055
"FDW37","OUT013",1463.11917763104
"FDD11","OUT049",4121.59986078155
"DRH39","OUT018",933.004893007408
"FDA36","OUT049",3026.50820531918
"NCG43","OUT049",1552.04699740736
"FDF02","OUT035",1801.89020669405
"FDP57","OUT027",3088.77149018844
"NCE42","OUT017",3739.05175978806
"NCR38","OUT027",5398.40016439413
"FDP03","OUT019",96.5075501813837
"FDO51","OUT035",919.688391457871
"NCQ42","OUT046",1999.07221687954
"NCM41","OUT046",1459.6664771926
"FDH48","OUT027",2849.35761002211
"DRF60","OUT046",3721.93288596545
"FDJ27","OUT035",1801.55727559954
"FDQ14","OUT013",2462.61904411642
"FDN27","OUT017",1979.72416211835
"NCQ02","OUT046",2995.50857882886
"FDJ33","OUT049",2116.17383967179
"FDP07","OUT027",4556.85426536297
"DRE01","OUT049",3866.59878357923
"FDU36","OUT045",1531.86329848445
"FDL28","OUT017",3762.87001637832
"NCX53","OUT046",2255.46655431713
"FDZ39","OUT013",1736.48009867558
"NCP42","OUT013",3118.53995943129
"FDJ14","OUT035",1532.90426441391
"FDK04","OUT049",1009.64094220265
"NCC19","OUT017",3147.99045054043
"FDS09","OUT018",627.531195265487
"FDZ02","OUT046",1645.99929155965
"FDD35","OUT018",1668.58690965344
"NCY42","OUT017",2400.47928014305
"FDB05","OUT045",3792.28664698375
"FDF20","OUT035",3262.50900144717
"NCO41","OUT018",1286.2243725315
"FDC40","OUT027",2803.05113055345
"FDV58","OUT045",3043.22456475813
"FDZ57","OUT045",2036.02160999293
"DRM35","OUT046",2844.78257747318
"DRN36","OUT018",1237.06471921702
"FDQ13","OUT046",1397.50431667687
"DRO35","OUT010",-83.047610330772
"NCD43","OUT035",1806.11469302912
"FDA51","OUT018",1565.52203973564
"NCX17","OUT027",5077.37933257932
"NCZ17","OUT049",765.277944343715
"FDR11","OUT027",4043.44188475271
"FDW34","OUT049",3939.58749250256
"FDN50","OUT017",1654.98409257801
"FDS09","OUT046",882.396427183637
"FDS48","OUT018",2167.70525010109
"FDL44","OUT049",2715.99280591035
"DRF48","OUT018",2671.80848207009
"FDA14","OUT018",2110.68509777474
"NCD30","OUT049",1625.95537641882
"FDI16","OUT017",990.397754209049
"NCG06","OUT035",4200.67714302765
"DRZ24","OUT035",2030.49467710616
"NCS17","OUT045",1430.37642868473
"FDB37","OUT045",3778.36418753072
"FDE10","OUT035",2227.65178884226
"FDC57","OUT045",3014.21430432511
"FDM12","OUT018",2757.35887910003
"FDE24","OUT049",2367.80888856472
"FDW22","OUT045",3460.95118962101
"DRD01","OUT027",2362.69997760663
"NCZ18","OUT027",5393.86389577389
"FDN49","OUT045",663.117787214494
"FDR22","OUT035",1992.14329941839
"FDV08","OUT019",-1133.4181391295
"FDY39","OUT046",2970.76695429206
"FDV36","OUT049",2091.95484721436
"FDO60","OUT045",685.905738380769
"FDU04","OUT027",3404.99399338992
"FDR20","OUT027",2270.97919779992
"FDW19","OUT019",-79.0319243744297
"FDU40","OUT049",3178.20594114342
"FDK15","OUT045",1506.98235149209
"DRF15","OUT035",2570.17293082831
"FDQ25","OUT017",2927.31295227625
"FDI48","OUT019",-976.802780273927
"FDS49","OUT046",1276.67135020263
"FDV22","OUT046",2593.68714162612
"NCV42","OUT046",1715.12555050606
"FDX26","OUT046",2929.76289243102
"FDI33","OUT018",1193.05159234344
"FDZ14","OUT049",2063.08350776023
"FDG10","OUT013",1003.45727317137
"FDM38","OUT018",595.762301770666
"FDG26","OUT027",5485.53677777399
"FDH46","OUT035",1818.65522721895
"FDN13","OUT018",1307.84445991081
"FDU57","OUT035",2591.87081045178
"NCI06","OUT046",2848.79202254512
"FDM38","OUT045",829.046420560056
"NCG42","OUT010",93.7437611802861
"FDL39","OUT045",2847.32610863671
"FDT31","OUT019",1146.29232724159
"FDV59","OUT013",3476.41533479741
"FDB49","OUT035",1813.11740914838
"FDD58","OUT049",1727.32622142128
"DRN59","OUT046",751.614767998919
"FDX48","OUT049",2608.77360924502
"FDQ11","OUT049",4136.16579171872
"FDY12","OUT049",1000.12208498078
"FDQ11","OUT045",3990.8363864936
"DRI11","OUT017",1937.44825476596
"FDY32","OUT027",4047.8546240956
"FDS51","OUT045",927.910852755989
"FDR19","OUT010",425.002270558225
"DRB13","OUT018",2760.89433395887
"FDS21","OUT035",1188.83184006226
"FDQ40","OUT045",2797.56510534661
"NCE55","OUT013",2802.48427629818
"FDX43","OUT027",4070.71167668163
"FDS12","OUT049",2070.21422786153
"DRK01","OUT027",2960.84280538894
"FDN25","OUT017",1057.67068132042
"FDB60","OUT046",3110.65272640679
"FDQ13","OUT017",1493.30516281422
"DRK13","OUT045",3034.87972631432
"DRF25","OUT018",356.550995175665
"NCD42","OUT019",-1227.80771976132
"FDW25","OUT045",1300.7722455068
"NCV29","OUT027",4302.5275085574
"NCK42","OUT035",3515.39282271264
"DRJ13","OUT027",3982.029138787
"DRD15","OUT017",3762.2125437447
"FDM27","OUT045",2473.07036163932
"FDZ50","OUT018",2710.35889601181
"FDC04","OUT046",3834.4537335047
"FDF50","OUT049",3170.76605738812
"FDP15","OUT045",3993.08697405972
"FDK46","OUT035",4230.13807342143
"FDZ56","OUT018",2438.17121613875
"FDY60","OUT049",2471.88511414662
"FDB10","OUT035",3887.61807131957
"FDR57","OUT045",2460.47853918748
"FDU58","OUT049",3111.22378299156
"FDH02","OUT046",1492.75888138547
"FDP48","OUT013",2976.93198713047
"FDI46","OUT035",4117.05028333281
"FDW56","OUT013",3095.24321308156
"NCM19","OUT010",-139.706122871517
"FDS50","OUT027",4952.55600319308
"FDK24","OUT013",789.84780425028
